Country,Year,Crop,Yield,Yield_Unit,Rainfall,Pesticides,Avg_Temperature,Yield_Normalized,Rainfall_Normalized,Pesticides_Normalized,Temperature_Normalized,Country_Index,Crop_Index,Yield_Category,Rainfall_Category,Temperature_Category,ID,Processing_Date,Processing_Version,Data_Quality_Score
china,2006,Sorghum,48462.0,hg/ha,645.0,1537000.0,16.97,0.13931310340858405,0.22406639004149378,0.8510520454275093,0.5646947168617525,0.0,4.0,Medium,Low,Temperate,509,2025-12-01,v1.0,100
ivory coast,2005,Yams,84767.0,hg/ha,1348.0,93.0,26.98,0.2437864203392757,0.4892493398717465,5.147286935709566E-5,0.8813666561214806,18.0,8.0,High,High,Hot,510,2025-12-01,v1.0,100
ivory coast,2013,Yams,66096.0,hg/ha,1348.0,93.0,27.23,0.19005769701155378,0.4892493398717465,5.147286935709566E-5,0.8892755457133819,18.0,8.0,Medium,High,Hot,511,2025-12-01,v1.0,100
czech republic,2001,Potatoes,208818.0,hg/ha,677.0,4649.12,8.98,0.6007625789556985,0.23613730667672575,0.0025742414745125466,0.3119266055045872,93.0,3.0,High,Medium,Cold,512,2025-12-01,v1.0,100
czech republic,2013,Potatoes,231179.0,hg/ha,677.0,5146.98,9.57,0.6651098545344671,0.23613730667672575,0.002849911469543997,0.3305915849414743,93.0,3.0,High,Medium,Cold,513,2025-12-01,v1.0,100
dominican republic,2012,Sweet potatoes,81007.0,hg/ha,1410.0,6316.61,26.84,0.23296643213766707,0.5126367408525084,0.0034975471428028157,0.8769376779500158,17.0,6.0,High,High,Hot,514,2025-12-01,v1.0,100
ecuador,2001,Sweet potatoes,28134.0,hg/ha,2274.0,7344.0,17.39,0.08081610336541921,0.8385514900037722,0.004066423124394754,0.5779816513761468,12.0,6.0,Low,High,Temperate,515,2025-12-01,v1.0,100
ecuador,2012,Sweet potatoes,19575.0,hg/ha,2274.0,11469.74,17.46,0.05618624192457662,0.8385514900037722,0.006350886076431585,0.5801961404618792,12.0,6.0,Low,High,Temperate,516,2025-12-01,v1.0,100
egypt,1991,Maize,58951.0,hg/ha,51.0,8255.0,21.65,0.16949684177206084,0.0,0.0045708528144153444,0.7127491300221448,21.0,0.0,Medium,Low,Hot,517,2025-12-01,v1.0,100
egypt,1993,Maize,60780.0,hg/ha,51.0,4175.0,20.74,0.17476007539459865,0.0,0.0023117165517545194,0.683960771907624,21.0,0.0,Medium,Low,Temperate,518,2025-12-01,v1.0,100
estonia,1998,Potatoes,97147.0,hg/ha,626.0,195.0,5.5,0.27941180702435936,0.21689928328932478,1.0795127592361631E-4,0.2018348623853211,110.0,3.0,High,Low,Cold,519,2025-12-01,v1.0,100
finland,1990,Wheat,34847.0,hg/ha,536.0,2001.0,6.07,0.10013381102430181,0.1829498302527348,0.0011079512980720111,0.21986713065485608,105.0,2.0,Medium,Low,Cold,520,2025-12-01,v1.0,100
germany,2009,Maize,97500.0,hg/ha,700.0,39289.43,10.06,0.28042761974647845,0.24481327800829875,0.021754922962456767,0.3460930085416008,31.0,0.0,High,Medium,Cold,521,2025-12-01,v1.0,100
ghana,1993,"Rice, paddy",20389.0,hg/ha,1187.0,65.8,26.67,0.058528654263967424,0.4285175405507356,3.641196093935683E-5,0.8715596330275229,61.0,1.0,Low,High,Hot,522,2025-12-01,v1.0,100
greece,1996,Sweet potatoes,159367.0,hg/ha,652.0,7296.0,17.46,0.4584595905094891,0.22670690305545077,0.004039845050716391,0.5801961404618792,53.0,6.0,High,Medium,Temperate,523,2025-12-01,v1.0,100
guatemala,2010,Wheat,20574.0,hg/ha,1996.0,14898.25,19.85,0.05906102070473806,0.7336854017351943,0.00824928589699415,0.6558051249604556,39.0,2.0,Low,High,Temperate,524,2025-12-01,v1.0,100
guinea,1995,Sorghum,13174.0,hg/ha,1651.0,153.0,27.23,0.0377663630739126,0.6035458317615994,8.469546145504899E-5,0.8892755457133819,49.0,4.0,Low,High,Hot,525,2025-12-01,v1.0,100
guyana,1997,"Rice, paddy",39809.0,hg/ha,2387.0,289.9,27.25,0.11441274226270126,0.8811769143719351,1.6049834242521245E-4,0.8899082568807339,74.0,1.0,Medium,High,Hot,526,2025-12-01,v1.0,100
hungary,1992,"Rice, paddy",30702.0,hg/ha,589.0,5777.0,11.01,0.08820592509460295,0.2029422859298378,0.003198759760769873,0.3761467889908257,64.0,1.0,Medium,Low,Cold,527,2025-12-01,v1.0,100
hungary,1997,Sorghum,21991.0,hg/ha,589.0,4445.0,9.89,0.06313865987539748,0.2029422859298378,0.0024612182161953093,0.3407149636191079,64.0,4.0,Low,Low,Cold,528,2025-12-01,v1.0,100
hungary,2007,Soybeans,16408.0,hg/ha,589.0,11178.0,11.82,0.04707270398987065,0.2029422859298378,0.00618934675945397,0.4017715912685859,64.0,5.0,Low,Low,Cold,529,2025-12-01,v1.0,100
india,1998,Cassava,252815.0,hg/ha,1083.0,49157.0,25.46,0.7273708291967022,0.3892870614862316,0.02721869384759012,0.8332806074027207,2.0,7.0,High,High,Hot,530,2025-12-01,v1.0,100
india,1999,Cassava,239523.0,hg/ha,1083.0,46195.0,25.1,0.6891210198414411,0.3892870614862316,0.025578605217687823,0.8218918063903828,2.0,7.0,High,High,Hot,531,2025-12-01,v1.0,100
india,2008,Cassava,335407.0,hg/ha,1083.0,14485.33,24.25,0.9650422296082071,0.3892870614862316,0.008020648018176035,0.7950015817779184,2.0,7.0,High,High,Hot,532,2025-12-01,v1.0,100
india,2005,Maize,19385.0,hg/ha,1083.0,35342.0,26.51,0.055639487201623,0.3892870614862316,0.019569192017036368,0.8664979436887061,2.0,0.0,Low,High,Hot,533,2025-12-01,v1.0,100
india,2011,Maize,24784.0,hg/ha,1083.0,55540.0,25.72,0.07117595430281579,0.3892870614862316,0.03075302393694405,0.8415058525782979,2.0,0.0,Low,High,Hot,534,2025-12-01,v1.0,100
india,2012,Potatoes,217530.0,hg/ha,1083.0,52980.0,28.02,0.6258327218313405,0.3892870614862316,0.029335526674098045,0.9142676368237899,2.0,3.0,High,High,Hot,535,2025-12-01,v1.0,100
india,1993,"Rice, paddy",28303.0,hg/ha,1083.0,66388.0,27.07,0.08130242730320426,0.3892870614862316,0.03675966858825402,0.884213856374565,2.0,1.0,Medium,High,Hot,536,2025-12-01,v1.0,100
india,1990,Sorghum,8136.0,hg/ha,1083.0,75000.0,26.88,0.023268729946331706,0.3892870614862316,0.04152821797404691,0.8782031002847199,2.0,4.0,Low,High,Hot,537,2025-12-01,v1.0,100
india,2006,Sorghum,8803.0,hg/ha,1083.0,37423.0,26.43,0.025188126789542596,0.3892870614862316,0.02072146225296705,0.8639670990192977,2.0,4.0,Low,High,Hot,538,2025-12-01,v1.0,100
india,1995,Soybeans,10121.0,hg/ha,1083.0,61257.0,26.13,0.028980877972978807,0.3892870614862316,0.033918583254010704,0.8544764315090161,2.0,5.0,Low,High,Hot,539,2025-12-01,v1.0,100
india,1995,Soybeans,10121.0,hg/ha,1083.0,61257.0,25.44,0.028980877972978807,0.3892870614862316,0.033918583254010704,0.8326478962353686,2.0,5.0,Low,High,Hot,540,2025-12-01,v1.0,100
india,2008,Soybeans,10415.0,hg/ha,1083.0,14485.33,25.3,0.029826908965338628,0.3892870614862316,0.008020648018176035,0.8282189180639038,2.0,5.0,Low,High,Hot,541,2025-12-01,v1.0,100
india,1999,Sweet potatoes,85744.0,hg/ha,1083.0,46195.0,26.21,0.24659789067783197,0.3892870614862316,0.025578605217687823,0.8570072761784245,2.0,6.0,High,High,Hot,542,2025-12-01,v1.0,100
india,2012,Sweet potatoes,97174.0,hg/ha,1083.0,52980.0,25.88,0.2794895037481475,0.3892870614862316,0.029335526674098045,0.8465675419171148,2.0,6.0,High,High,Hot,543,2025-12-01,v1.0,100
india,1994,Wheat,23796.0,hg/ha,1083.0,61357.0,26.46,0.06833282974345693,0.3892870614862316,0.033973954240840626,0.8649161657703258,2.0,2.0,Low,High,Hot,544,2025-12-01,v1.0,100
india,1997,Wheat,26789.0,hg/ha,1083.0,52279.0,24.77,0.07694565545819484,0.3892870614862316,0.02894737605642029,0.811452072129073,2.0,2.0,Low,High,Hot,545,2025-12-01,v1.0,100
india,1999,Wheat,25901.0,hg/ha,1083.0,46195.0,25.5,0.07439029654249579,0.3892870614862316,0.025578605217687823,0.8345460297374249,2.0,2.0,Low,High,Hot,546,2025-12-01,v1.0,100
india,2006,Wheat,26188.0,hg/ha,1083.0,37423.0,26.28,0.07521618393979942,0.3892870614862316,0.02072146225296705,0.859221765264157,2.0,2.0,Low,High,Hot,547,2025-12-01,v1.0,100
indonesia,1999,Maize,26629.0,hg/ha,2702.0,1597.0,27.01,0.07648523042833916,1.0,8.842525112791255E-4,0.8823157228725087,9.0,0.0,Low,High,Hot,548,2025-12-01,v1.0,100
indonesia,1995,Soybeans,11371.0,hg/ha,2702.0,1597.0,27.28,0.03257794851872635,1.0,8.842525112791255E-4,0.8908573236317621,9.0,5.0,Low,High,Hot,549,2025-12-01,v1.0,100
indonesia,1999,Soybeans,12013.0,hg/ha,2702.0,1597.0,26.62,0.03442540395102229,1.0,8.842525112791255E-4,0.8699778551091427,9.0,5.0,Low,High,Hot,550,2025-12-01,v1.0,100
iraq,1996,Wheat,8667.0,hg/ha,216.0,616.0,23.96,0.024796765514165264,0.06224066390041494,3.4106313047758876E-4,0.7858272698513129,24.0,2.0,Low,Low,Hot,551,2025-12-01,v1.0,100
jamaica,1992,Potatoes,111138.0,hg/ha,2051.0,1415.65,27.25,0.31967309822880247,0.7544322897019993,7.838372266630616E-4,0.8899082568807339,54.0,3.0,High,High,Hot,552,2025-12-01,v1.0,100
japan,2004,Maize,25000.0,hg/ha,1668.0,64688.88,16.19,0.07179752809312097,0.6099585062240664,0.03581884907682944,0.5400189813350206,10.0,0.0,Low,High,Temperate,553,2025-12-01,v1.0,100
japan,2010,Potatoes,277576.0,hg/ha,1668.0,55576.0,13.82,0.7986244802233061,0.6099585062240664,0.030772957492202824,0.4650427080037963,10.0,3.0,High,High,Cold,554,2025-12-01,v1.0,100
japan,2010,Potatoes,277576.0,hg/ha,1668.0,55576.0,15.87,0.7986244802233061,0.6099585062240664,0.030772957492202824,0.5298956026573869,10.0,3.0,High,High,Temperate,555,2025-12-01,v1.0,100
japan,1996,"Rice, paddy",65402.0,hg/ha,1668.0,79821.18,15.32,0.18806060344455475,0.6099585062240664,0.044197752916893755,0.512496045555204,10.0,1.0,Medium,High,Temperate,556,2025-12-01,v1.0,100
japan,2006,Wheat,38351.0,hg/ha,1668.0,65248.26,15.43,0.11021711917814132,0.6099585062240664,0.03612858330295866,0.5159759569756406,10.0,2.0,Medium,High,Temperate,557,2025-12-01,v1.0,100
kenya,2007,Yams,74649.0,hg/ha,630.0,1578.0,16.6,0.21467029251377678,0.21840814786872878,8.737320237814403E-4,0.5529895602657388,29.0,8.0,Medium,Low,Temperate,558,2025-12-01,v1.0,100
laos,2012,"Rice, paddy",37367.0,hg/ha,1834.0,43.53,25.53,0.10738550524452886,0.6725763862693324,2.4080842172333163E-5,0.835495096488453,65.0,1.0,Medium,High,Hot,559,2025-12-01,v1.0,100
laos,1991,Sweet potatoes,79451.0,hg/ha,1834.0,21.0,24.85,0.22848879872232053,0.6725763862693324,1.1605758839551691E-5,0.8139829167984816,65.0,6.0,High,High,Hot,560,2025-12-01,v1.0,100
lebanon,1999,Maize,57143.0,hg/ha,661.0,1816.0,20.25,0.16429403893469158,0.23010184835910977,0.001005514972436655,0.6684593483074976,89.0,0.0,Medium,Medium,Temperate,561,2025-12-01,v1.0,100
madagascar,2011,"Rice, paddy",37806.0,hg/ha,1513.0,310.36,20.33,0.1086487964201954,0.5514900037721614,1.7182724633061454E-4,0.670990192976906,42.0,1.0,Medium,High,Temperate,562,2025-12-01,v1.0,100
madagascar,2004,Soybeans,5990.0,hg/ha,1513.0,68.01,19.87,0.017093279233392326,0.5514900037721614,3.763565974829811E-5,0.6564378361278077,42.0,5.0,Low,High,Temperate,563,2025-12-01,v1.0,100
mexico,2009,Cassava,143440.0,hg/ha,758.0,61690.08,23.23,0.41262715644379216,0.2666918144096567,0.03415838392377373,0.762733312242961,4.0,7.0,High,Medium,Hot,564,2025-12-01,v1.0,100
mexico,2010,Maize,32599.0,hg/ha,758.0,63402.29,16.19,0.09366483935482943,0.2666918144096567,0.03510645149737434,0.5400189813350206,4.0,0.0,Medium,Medium,Temperate,565,2025-12-01,v1.0,100
mexico,2001,Potatoes,237799.0,hg/ha,758.0,31373.3,21.23,0.6841599401447461,0.2666918144096567,0.017371683662717245,0.6994621955077507,4.0,3.0,High,Medium,Temperate,566,2025-12-01,v1.0,100
mexico,1990,Sorghum,32888.0,hg/ha,758.0,34468.93,16.69,0.09449648206500626,0.2666918144096567,0.019085764542320367,0.5558367605188231,4.0,4.0,Medium,Medium,Temperate,567,2025-12-01,v1.0,100
mexico,2001,Sorghum,33800.0,hg/ha,758.0,31373.3,20.15,0.09712090473518367,0.2666918144096567,0.017371683662717245,0.665295792470737,4.0,4.0,Medium,Medium,Temperate,568,2025-12-01,v1.0,100
mexico,2009,Sorghum,36131.0,hg/ha,758.0,61690.08,19.81,0.10382872188889368,0.2666918144096567,0.03415838392377373,0.6545397026257512,4.0,4.0,Medium,Medium,Temperate,569,2025-12-01,v1.0,100
morocco,1991,"Rice, paddy",38406.0,hg/ha,346.0,9771.14,17.47,0.11037539028215422,0.1112787627310449,0.005410354494138526,0.5805124960455551,23.0,1.0,Medium,Low,Temperate,570,2025-12-01,v1.0,100
morocco,2007,Sweet potatoes,178351.0,hg/ha,346.0,13697.0,17.99,0.5130890203018662,0.1112787627310449,0.00758414191769971,0.5969629863967099,23.0,6.0,High,Low,Temperate,571,2025-12-01,v1.0,100
nepal,1994,"Rice, paddy",21237.0,hg/ha,1500.0,60.11,15.3,0.06096890692220256,0.5465861938890985,3.326135178873426E-5,0.5118633343878519,79.0,1.0,Low,High,Temperate,572,2025-12-01,v1.0,100
nicaragua,1994,Plantains and others,100000.0,hg/ha,2280.0,799.0,27.26,0.28762176083797353,0.8408147868728781,4.4239203637634633E-4,0.89022461246441,48.0,9.0,High,High,Hot,573,2025-12-01,v1.0,100
niger,2004,"Rice, paddy",30949.0,hg/ha,151.0,26.31,29.8,0.08891670623444267,0.03772161448509996,1.454595824022056E-5,0.9705789307181272,57.0,1.0,Medium,Low,Hot,574,2025-12-01,v1.0,100
pakistan,2009,Potatoes,202848.0,hg/ha,494.0,3957.61,27.41,0.5835829700292082,0.16710675216899284,0.0021913455634849518,0.8949699462195507,7.0,3.0,High,Low,Hot,575,2025-12-01,v1.0,100
pakistan,1996,"Rice, paddy",28685.0,hg/ha,494.0,11955.0,25.92,0.08240169206198472,0.16710675216899284,0.006619579327122465,0.8478329642518191,7.0,1.0,Medium,Low,Hot,576,2025-12-01,v1.0,100
pakistan,2008,Sorghum,6262.0,hg/ha,494.0,4946.79,24.89,0.01787600178414699,0.16710675216899284,0.0027390642910091758,0.8152483391331857,7.0,4.0,Low,Low,Hot,577,2025-12-01,v1.0,100
pakistan,2011,Sorghum,6417.0,hg/ha,494.0,1979.27,27.02,0.018322038531819684,0.16710675216899284,0.001095919182633869,0.8826320784561847,7.0,4.0,Low,Low,Hot,578,2025-12-01,v1.0,100
pakistan,2012,Soybeans,7901.0,hg/ha,494.0,990.09,26.75,0.02259248068373117,0.16710675216899284,5.482004551096447E-4,0.8740904776969314,7.0,5.0,Low,Low,Hot,579,2025-12-01,v1.0,100
peru,2012,Sweet potatoes,174591.0,hg/ha,1738.0,18885.82,17.68,0.5022690321002575,0.6363636363636364,0.010457242756528078,0.5871559633027522,35.0,6.0,High,High,Temperate,580,2025-12-01,v1.0,100
poland,2007,Wheat,39381.0,hg/ha,600.0,18721.0,9.32,0.1131811053078373,0.2070916635231988,0.010365980296035,0.32268269534957295,95.0,2.0,Medium,Low,Cold,581,2025-12-01,v1.0,100
russia,2005,"Rice, paddy",41757.0,hg/ha,460.0,25961.0,1.95,0.12001841700119423,0.15428140324405884,0.014374839742521368,0.08952863018032269,5.0,1.0,Medium,Low,Cold,582,2025-12-01,v1.0,100
russia,2012,Sorghum,10456.0,hg/ha,460.0,25961.0,9.14,0.029944892879239147,0.15428140324405884,0.014374839742521368,0.316988294843404,5.0,4.0,Low,Low,Cold,583,2025-12-01,v1.0,100
russia,2013,Sorghum,14357.0,hg/ha,460.0,25961.0,6.5,0.04117063063840808,0.15428140324405884,0.014374839742521368,0.2334704207529263,5.0,4.0,Low,Low,Cold,584,2025-12-01,v1.0,100
russia,1995,Wheat,13946.0,hg/ha,460.0,25961.0,2.69,0.03998791384296629,0.15428140324405884,0.014374839742521368,0.11293894337235053,5.0,2.0,Low,Low,Cold,585,2025-12-01,v1.0,100
rwanda,1991,Sorghum,12813.0,hg/ha,1212.0,107.0,19.22,0.036727529100300714,0.43794794417201055,5.922480751328477E-5,0.6358747231888642,36.0,4.0,Low,High,Temperate,586,2025-12-01,v1.0,100
senegal,2005,Cassava,108083.0,hg/ha,686.0,465.95,25.78,0.31088185781499544,0.23953225198038475,2.579789647392905E-4,0.8434039860803544,70.0,7.0,High,Medium,Hot,587,2025-12-01,v1.0,100
south africa,1995,Sorghum,20319.0,hg/ha,495.0,18025.0,15.77,0.058327218313405566,0.16748396831384382,0.009980598227698742,0.5267320468206264,15.0,4.0,Low,Low,Temperate,588,2025-12-01,v1.0,100
south africa,2001,Sorghum,23429.0,hg/ha,495.0,26857.0,15.68,0.06727672983122546,0.16748396831384382,0.01487096378451747,0.5238848465675419,15.0,4.0,Low,Low,Temperate,589,2025-12-01,v1.0,100
spain,2001,Sweet potatoes,195766.0,hg/ha,636.0,35700.0,17.84,0.5632034071452209,0.2206714447378348,0.01976742014988749,0.5922176526415691,14.0,6.0,High,Low,Temperate,590,2025-12-01,v1.0,100
sri lanka,2002,Maize,11282.0,hg/ha,1712.0,1714.39,26.74,0.032321837095869124,0.6265560165975104,9.492525127187711E-4,0.8737741221132552,44.0,0.0,Low,High,Hot,591,2025-12-01,v1.0,100
sri lanka,1997,Soybeans,8451.0,hg/ha,1712.0,1622.4,26.66,0.02417519172386009,0.6265560165975104,8.983167419339257E-4,0.8712432774438469,44.0,5.0,Low,High,Hot,592,2025-12-01,v1.0,100
sudan,2002,Cassava,17458.0,hg/ha,1712.0,769.33,26.63,0.05009424324829859,0.6265560165975104,4.2596346458390847E-4,0.8702942106928186,19.0,7.0,Low,High,Hot,593,2025-12-01,v1.0,100
sudan,2004,Cassava,17557.0,hg/ha,1712.0,1272.66,26.37,0.05037913123552179,0.6265560165975104,7.046622525949558E-4,0.8620689655172414,19.0,7.0,Low,High,Hot,594,2025-12-01,v1.0,100
sudan,2005,Sorghum,5070.0,hg/ha,1712.0,1524.32,30.17,0.014445835311722133,0.6265560165975104,8.440088780511379E-4,0.9822840873141412,19.0,4.0,Low,High,Hot,595,2025-12-01,v1.0,100
tajikistan,2009,Soybeans,2459.0,hg/ha,691.0,258.1,8.42,0.0069322743557646655,0.24141833270463975,1.428903686132972E-4,0.2942106928187283,73.0,5.0,Low,Medium,Cold,596,2025-12-01,v1.0,100
thailand,2007,"Rice, paddy",30441.0,hg/ha,1622.0,66858.0,27.79,0.08745485676465087,0.5926065635609205,0.03701991222635465,0.9069914583992407,59.0,1.0,Medium,High,Hot,597,2025-12-01,v1.0,100
north macedonia,1999,"Rice, paddy",41540.0,hg/ha,619.0,412.5,10.56,0.11939396555445246,0.2142587702753678,2.2838317227869706E-4,0.3619107877254034,81.0,1.0,Medium,Low,Cold,598,2025-12-01,v1.0,100
turkey,2008,Soybeans,36490.0,hg/ha,593.0,37640.2,19.92,0.10486180054963239,0.20445115050924179,0.02084172803636164,0.6580196140461879,11.0,5.0,Medium,Low,Temperate,599,2025-12-01,v1.0,100
turkey,2013,Wheat,28451.0,hg/ha,593.0,39440.0,13.27,0.08172832045582078,0.20445115050924179,0.021838295057326578,0.44764315090161344,11.0,2.0,Medium,Low,Cold,600,2025-12-01,v1.0,100
tanzania,1991,Yams,54266.0,hg/ha,1071.0,20.0,26.24,0.15601502136659903,0.38476046774801964,1.105204897125247E-5,0.8579563429294527,30.0,8.0,Medium,Medium,Hot,601,2025-12-01,v1.0,100
united states,2005,Maize,92852.0,hg/ha,715.0,388275.15,14.47,0.2670522726291708,0.2504715201810637,0.21499176002196593,0.4856058209427397,1.0,0.0,High,Medium,Cold,602,2025-12-01,v1.0,100
united states,2009,Maize,103181.0,hg/ha,715.0,358337.7,16.68,0.2967755859627919,0.2504715201810637,0.19841509852525138,0.5555204049351471,1.0,0.0,High,Medium,Temperate,603,2025-12-01,v1.0,100
united states,1999,Sorghum,43723.0,hg/ha,715.0,433633.96,11.63,0.12567588955554596,0.2504715201810637,0.24010738073327534,0.39576083517874094,1.0,4.0,Medium,Medium,Cold,604,2025-12-01,v1.0,100
united states,2011,Sorghum,33888.0,hg/ha,715.0,391298.7,16.26,0.0973741385016043,0.2504715201810637,0.21666592949426203,0.542233470420753,1.0,4.0,Medium,Medium,Temperate,605,2025-12-01,v1.0,100
united states,1993,Soybeans,21941.0,hg/ha,715.0,391903.86,14.92,0.06299477705356757,0.2504715201810637,0.21700101255816198,0.499841822208162,1.0,5.0,Low,Medium,Temperate,606,2025-12-01,v1.0,100
united states,1999,Soybeans,24634.0,hg/ha,715.0,433633.96,19.61,0.07074430583732608,0.2504715201810637,0.24010738073327534,0.6482125909522303,1.0,5.0,Low,Medium,Temperate,607,2025-12-01,v1.0,100
united states,2004,Soybeans,28405.0,hg/ha,715.0,425015.71,12.79,0.08159594825973727,0.2504715201810637,0.2353353706608056,0.4324580828851629,1.0,5.0,Medium,Medium,Cold,608,2025-12-01,v1.0,100
united states,2004,Soybeans,28405.0,hg/ha,715.0,425015.71,15.83,0.08159594825973727,0.2504715201810637,0.2353353706608056,0.5286301803226827,1.0,5.0,Medium,Medium,Temperate,609,2025-12-01,v1.0,100
united states,2007,Soybeans,28067.0,hg/ha,715.0,400068.14,9.84,0.08062330038416714,0.2504715201810637,0.22152165496171997,0.33913318570072765,1.0,5.0,Low,Medium,Cold,610,2025-12-01,v1.0,100
united states,2013,Soybeans,29615.0,hg/ha,715.0,407779.2,19.71,0.0850779125480209,0.2504715201810637,0.22579134497876735,0.6513761467889908,1.0,5.0,Medium,Medium,Temperate,611,2025-12-01,v1.0,100
united states,1999,Sweet potatoes,165030.0,hg/ha,715.0,433633.96,16.4,0.47475575890994376,0.2504715201810637,0.24010738073327534,0.5466624485922176,1.0,6.0,High,Medium,Temperate,612,2025-12-01,v1.0,100
united states,2008,Sweet potatoes,212454.0,hg/ha,715.0,379202.92,13.27,0.6112257377591689,0.2504715201810637,0.20996837674348565,0.44764315090161344,1.0,6.0,High,Medium,Cold,613,2025-12-01,v1.0,100
united states,2011,Sweet potatoes,233019.0,hg/ha,715.0,391298.7,16.71,0.6704047423778076,0.2504715201810637,0.21666592949426203,0.5564694716861752,1.0,6.0,High,Medium,Temperate,614,2025-12-01,v1.0,100
united states,2012,Sweet potatoes,234472.0,hg/ha,715.0,407779.2,15.97,0.6745859771801844,0.2504715201810637,0.22579134497876735,0.5330591584941474,1.0,6.0,High,Medium,Temperate,615,2025-12-01,v1.0,100
united states,2002,Wheat,23567.0,hg/ha,715.0,416851.04,15.51,0.06767384641947598,0.2504715201810637,0.23081451231039896,0.518506801645049,1.0,2.0,Low,Medium,Temperate,616,2025-12-01,v1.0,100
united states,2004,Wheat,29026.0,hg/ha,715.0,425015.71,10.94,0.08338297290686465,0.2504715201810637,0.2353353706608056,0.37393229990509336,1.0,2.0,Medium,Medium,Cold,617,2025-12-01,v1.0,100
uruguay,1992,Sweet potatoes,67758.0,hg/ha,1300.0,2072.03,16.7,0.19484036200917973,0.4711429649188985,0.001147281310017305,0.5561531161024992,60.0,6.0,Medium,High,Temperate,618,2025-12-01,v1.0,100
russia,1991,Maize,32934.0,hg/ha,460.0,92200.0,5.13,0.09462885426108977,0.15428140324405884,0.05105202770879353,0.19012970578930719,5.0,0.0,Medium,Low,Cold,619,2025-12-01,v1.0,100
venezuela,2012,Cassava,122324.0,hg/ha,2044.0,3928.0,26.89,0.3518625631285881,0.7517917766880422,0.0021749502142846115,0.8785194558683961,6.0,7.0,High,High,Hot,620,2025-12-01,v1.0,100
venezuela,1998,Maize,27697.0,hg/ha,2044.0,3928.0,27.12,0.07955856750262587,0.7517917766880422,0.0021749502142846115,0.8857956342929453,6.0,0.0,Low,High,Hot,621,2025-12-01,v1.0,100
china,2000,Maize,45992.0,hg/ha,645.0,1279533.0,5.41,0.1322052920101869,0.22406639004149378,0.7084900267661135,0.19898766213223665,0.0,0.0,Medium,Low,Cold,622,2025-12-01,v1.0,100
china,1992,Sweet potatoes,167100.0,hg/ha,645.0,799174.0,15.82,0.48071250773370167,0.22406639004149378,0.4425105081397676,0.5283138247390067,0.0,6.0,High,Low,Temperate,623,2025-12-01,v1.0,100
